ID,COURSEOVERGROUND,EVENTCERTAINTY,LATITUDE,LONGITUDE,POSITIONINTERPOLATED,SPEEDOVERGROUND,VESSEL_ID,Timestamp
19895,307.5,3,56.980805,8.91789,False,5.9000000953674325,640,1398323001.994
19896,307.5,3,56.980805,8.91789,False,5.9000000953674325,640,1398323001.994
19897,307.5,3,56.980805,8.91789,False,5.9000000953674325,640,1398323001.994
19898,352.0,3,55.66373166666666,12.693346666666667,False,11.199999809265137,640,1398323004.642
19899,251.5,3,57.65177666666667,11.719276666666667,False,24.0,640,1398323010.714
19900,213.0,3,54.36749666666666,10.170331666666668,False,6.199999809265138,640,1398323013.892
19901,64.80000305175781,3,54.37407333333333,10.990173333333333,False,5.300000190734863,640,1398323021.244
19902,113.3000030517578,2,54.37349666666667,10.984625,False,4.099999904632568,640,1398322880.886
19903,94.3000030517578,1,54.37323166666667,10.986756666666668,False,5.400000095367432,640,1398322934.184
19904,81.5,2,54.37325833333333,10.987338333333335,False,5.400000095367432,640,1398322948.168
19905,68.30000305175781,2,54.37348166666666,10.988416666666666,False,5.5,640,1398322974.74
19906,251.3999938964844,3,57.65132333333334,11.716721666666665,False,24.10000038146973,640,1398323022.924
19907,113.9000015258789,3,54.497209999999995,10.29347,False,0.5,640,1398323023.456
19908,353.0,3,55.66475666666667,12.69311,False,11.199999809265137,641,1398323025.136
19909,249.1999969482422,3,57.65090166666666,11.714575,False,24.10000038146973,641,1398323034.604
19910,353.0,3,55.66577833333334,12.692895,False,11.100000381469727,637,1398323044.386
19911,250.6999969482422,3,57.65040166666667,11.712031666666665,False,24.10000038146973,637,1398323046.846
19912,251.6999969482422,3,57.64997666666667,11.70965,False,24.20000076293945,637,1398323058.87
19913,92.5,3,54.37420333333333,10.991841666666666,False,5.400000095367432,637,1398323060.934
19914,225.0,3,54.36633333333334,10.168833333333334,False,5.599999904632568,637,1398323066.188
19915,251.6999969482422,3,57.64960333333333,11.707460000000001,False,24.20000076293945,637,1398323070.706
19916,352.0,3,55.66730333333333,12.69253,False,11.100000381469727,637,1398323075.41
19917,113.0,2,54.35027666666666,9.899808333333334,False,5.199999809265137,637,1398323080.114
19918,251.1000061035156,2,57.64899333333334,11.704091666666667,False,24.29999923706055,637,1398323086.872
19919,233.0,3,54.36599,10.167831666666666,False,5.400000095367432,637,1398323092.736
19920,250.3000030517578,2,57.6484,11.700938333333333,False,24.10000038146973,637,1398323103.038
19921,353.0,3,55.66881833333333,12.692205,False,11.0,637,1398323104.408
19922,100.9000015258789,3,54.37407166666666,10.993915,False,5.400000095367432,637,1398323110.918
19923,322.70001220703125,3,54.73077166666667,8.69003,False,0.0,637,1398323112.506
19924,322.70001220703125,3,54.73077166666667,8.69003,False,0.0,638,1398323112.506
19925,251.3000030517578,2,57.64781,11.697793333333333,False,24.10000038146973,638,1398323118.862
19926,120.5,3,55.086105,8.573618333333334,False,5.9000000953674325,638,1398323120.544
19927,118.0999984741211,2,54.34974166666667,9.901531666666667,False,5.0,638,1398323129.638
19928,251.0,2,57.64741833333333,11.695628333333335,False,24.0,638,1398323130.698
19929,239.0,3,54.36550333333333,10.166666666666666,False,5.0,638,1398323132.534
19930,95.6999969482422,3,54.37401333333333,10.995505,False,5.400000095367432,638,1398323147.08
19931,353.0,3,55.67133666666667,12.691664999999999,False,11.0,638,1398323154.712
19932,288.29998779296875,3,55.56251833333333,13.073635000000001,False,20.100000381469727,638,1398323134.216
19933,0.0,3,55.56288333333334,13.071031666666665,False,0.0,638,1398323155.462
19934,248.0,3,54.36516,10.165165,False,4.599999904632568,638,1398323173.4
19935,109.5,2,55.08537333333334,8.576361666666665,False,6.199999809265138,638,1398323180.536
19936,322.70001220703125,3,54.730895,8.690135,False,0.10000000149011612,638,1398323182.092
19937,322.70001220703125,3,54.730895,8.690135,False,0.10000000149011612,638,1398323182.092
19938,353.0,3,55.67284833333333,12.691338333333334,False,11.0,642,1398323184.272
19939,102.5999984741211,2,54.37378,10.997243333333332,False,5.5,642,1398323188.164
19940,99.9000015258789,2,55.08524499999999,8.577338333333334,False,5.9000000953674325,198,1398323201.342
19941,352.0,3,55.67435666666667,12.690975,False,11.0,198,1398323214.702
19942,8.699999809265138,3,55.156009999999995,12.052346666666667,False,15.5,198,1398323184.49
19943,329.8999938964844,3,55.156634999999994,12.052553333333332,False,0.5,198,1398323218.598
19944,259.0,3,54.36482666666666,10.1635,False,4.300000190734863,198,1398323223.098
19945,124.4000015258789,3,56.98042666666666,8.918821666666666,False,5.5,198,1398323223.394
19946,124.4000015258789,3,56.98042666666666,8.918821666666666,False,5.5,198,1398323223.394
19947,124.4000015258789,3,56.98042666666666,8.918821666666666,False,5.5,199,1398323223.394
19948,100.4000015258789,2,54.373575,10.999363333333333,False,5.599999904632568,199,1398323237.504
19949,124.3000030517578,3,56.98010666666666,8.91968,False,6.0,199,1398323241.988
19950,124.3000030517578,3,56.98010666666666,8.91968,False,6.0,199,1398323241.988
19951,124.3000030517578,3,56.98010666666666,8.91968,False,6.0,199,1398323241.988
19952,354.0,3,55.675869999999996,12.690665,False,11.0,199,1398323244.264
19953,92.1999969482422,2,55.08514333333334,8.57961,False,5.599999904632568,199,1398323251.208
19954,106.1999969482422,3,54.49683666666667,10.294751666666668,False,1.2999999523162842,645,1398323253.328
19955,130.60000610351562,3,56.97952666666666,8.92093,False,6.4000000953674325,645,1398323272.294
19956,130.60000610351562,3,56.97952666666666,8.92093,False,6.4000000953674325,289,1398323272.294
19957,130.60000610351562,3,56.97952666666666,8.92093,False,6.4000000953674325,289,1398323272.294
19958,266.0,3,54.36467333333334,10.1615,False,4.099999904632568,289,1398323283.054
19959,266.0,3,54.36467333333334,10.1615,False,4.099999904632568,289,1398323283.054
