1.000000000000000000e+00 2.995000000000000000e+02 3.000000000000000000e+00 5.770412666666666723e+01 1.194112833333333334e+01 0.000000000000000000e+00 9.399999618530273438e+00 1.000000000000000000e+00 1.398302495062000036e+09 0.000000000000000000e+00
2.000000000000000000e+00 3.558999938964843750e+02 3.000000000000000000e+00 5.770427040925792994e+01 1.194096199517149870e+01 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.398302505062000036e+09 1.000000000000000000e+00
3.000000000000000000e+00 3.120000000000000000e+02 3.000000000000000000e+00 5.771236833333333038e+01 1.169374166666666426e+01 0.000000000000000000e+00 9.399999618530273438e+00 2.000000000000000000e+00 1.398302723467999935e+09 0.000000000000000000e+00
4.000000000000000000e+00 9.600000000000000000e+01 3.000000000000000000e+00 5.771326111836380335e+01 1.169119781549173354e+01 1.000000000000000000e+00 6.000000238418579102e-01 2.000000000000000000e+00 1.398302779692000151e+09 0.000000000000000000e+00
5.000000000000000000e+00 4.359999847412109375e+01 3.000000000000000000e+00 5.765896833333332694e+01 1.183115333333333297e+01 0.000000000000000000e+00 1.119999980926513672e+01 5.000000000000000000e+00 1.398302820493999958e+09 0.000000000000000000e+00
6.000000000000000000e+00 3.890000152587890625e+01 2.000000000000000000e+00 5.765665666666666311e+01 1.182734499999999933e+01 0.000000000000000000e+00 1.130000019073486506e+01 5.000000000000000000e+00 1.398302760407999992e+09 0.000000000000000000e+00
